"","KingCounty.lat","KingCounty.long","KingCounty.id"
"6087",47.6146,-122.299,9828200525
"6088",47.6157,-122.174,7971300050
"6089",47.7663,-122.228,126049169
"6090",47.7087,-121.352,5062300280
"6091",47.3585,-121.988,7167000020
"6092",47.7217,-122.256,3303910010
"6093",47.2742,-122.299,2268000050
"6094",47.3888,-122.032,8857640170
"6095",47.2918,-122.197,7806210190
"6096",47.4379,-122.022,9206700190
"6097",47.2582,-122.223,4136930190
"6098",47.754,-122.341,5666300010
"6099",47.5663,-122.125,1424059022
"6100",47.7453,-122.194,6204050080
"6101",47.595,-122.306,7128300500
"6102",47.6762,-122.17,1233100642
"6103",47.4285,-122.511,222029026
"6104",47.3533,-122.082,9485940290
"6105",47.2632,-122.209,4136890280
"6106",47.7433,-122.082,1775500050
"6107",47.7145,-122.369,7611200086
"6108",47.6224,-122.109,3376600010
"6109",47.6842,-122.365,7519001990
"6110",47.6579,-122.277,7613700950
"6111",47.277,-122.211,3802000020
"6112",47.3664,-122.087,1796360470
"6113",47.2977,-122.374,8732160050
"6114",47.5602,-122.28,5249800345
"6115",47.5563,-122.184,6071200545
"6116",47.5347,-122.071,291300280
"6117",47.7021,-122.233,3261000080
"6118",47.331,-122.286,321049127
"6119",47.451,-122.278,5379804393
"6120",47.7468,-121.98,1559900080
"6121",47.5289,-122.272,7135300275
"6122",47.6433,-122.403,1377300005
"6123",47.749,-122.312,6668900020
"6124",47.7684,-122.289,326049024
"6125",47.6078,-122.307,7942600006
"6126",47.6894,-122.35,6430500233
"6127",47.4088,-122.089,7701800050
"6128",47.5395,-122.369,8165501640
"6129",47.4574,-122.01,2623069069
"6130",47.6996,-122.31,8024201870
"6131",47.6104,-122.303,9126101511
"6132",47.6453,-122.403,1377800010
"6133",47.6891,-122.331,6813600380
"6134",47.7259,-122.361,923000280
"6135",47.7453,-121.984,255550190
"6136",47.6365,-122.04,1829300130
"6137",47.7369,-122.338,3645500050
"6138",47.7364,-121.969,1518000080
"6139",47.5254,-122.318,7883605915
"6140",47.7281,-122.233,1112700170
"6141",47.5628,-122.115,8965500020
"6142",47.5044,-122.148,323059167
"6143",47.5434,-122.166,1951700480
"6144",47.2638,-122.243,2005950050
"6145",47.7525,-122.244,9406500480
"6146",47.3511,-122.266,3522049063
"6147",47.3185,-122.262,2085700050
"6148",47.5874,-122.136,6751300130
"6149",47.742,-122.325,2610100020
"6150",47.4917,-122.188,9476200680
"6151",47.7049,-122.349,6145600285
"6152",47.6393,-121.967,203900460
"6153",47.4879,-122.245,7878400022
"6154",47.7599,-122.375,3585900460
"6155",47.2909,-122.342,1321720170
"6156",47.4318,-122.292,236400130
"6157",47.504,-122.248,4141680190
"6158",47.5524,-121.991,3629980440
"6159",47.4979,-122.363,1223039173
"6160",47.4539,-122.15,2473000130
"6161",47.4119,-122.181,2893000280
"6162",47.6847,-122.291,7977201845
"6163",47.4559,-122.344,4197400005
"6164",47.4613,-121.997,5561200980
"6165",47.7025,-122.198,3039000020
"6166",47.6058,-122.3,6840701100
"6167",47.7378,-121.977,2130410050
"6168",47.5538,-121.958,1924079091
"6169",47.6783,-122.157,3570300080
"6170",47.6371,-122.393,2321300351
"6171",47.6402,-122.357,2652501630
"6172",47.502,-122.228,3810000020
"6173",47.6322,-122.212,8084400010
"6174",47.288,-122.196,304000380
"6175",47.7565,-122.331,1873400020
"6176",47.6916,-122.158,4359700080
"6177",47.7186,-122.218,1727500010
"6178",47.6373,-122.064,8651610680
"6179",47.5533,-121.993,3629970190
"6180",47.6662,-122.338,9136102057
"6181",47.6234,-122.191,1266200130
"6182",47.4107,-122.179,2787310130
"6183",47.4674,-122.178,8645511350
"6184",47.5521,-122.373,9284801435
"6185",47.5759,-121.994,3905010010
"6186",47.506,-122.242,4058801310
"6187",47.578,-122.056,6705850020
"6188",47.682,-122.365,1623800440
"6189",47.5627,-122.018,3904902500
"6190",47.7754,-122.173,7308600050
"6191",47.567,-122.318,5679501310
"6192",47.7117,-122.278,3935900005
"6193",47.5726,-122.308,3726800285
"6194",47.5536,-122.286,1183000005
"6195",47.3767,-122.161,5469502780
"6196",47.6287,-122.287,9185700440
"6197",47.5834,-122.001,629600130
"6198",47.6542,-122.331,9178601660
"6199",47.2887,-122.299,2191600780
"6200",47.531,-121.854,7852180430
"6201",47.5055,-122.189,8155820080
"6202",47.5531,-122.307,5248800440
"6203",47.6051,-122.298,9818700430
"6204",47.6804,-121.913,425079099
"6205",47.4749,-122.155,5127000670
"6206",47.4905,-122.343,6341000221
"6207",47.4768,-122.206,7231501665
"6208",47.5697,-122.395,5014000225
"6209",47.6858,-122.107,4401200130
"6210",47.7462,-121.978,1558500050
"6211",47.4558,-122.212,8899000050
"6212",47.6784,-122.361,2877102846
"6213",47.7762,-122.384,7280300080
"6214",47.5311,-122.373,3624039073
"6215",47.6493,-122.413,3271300345
"6216",47.7496,-122.355,6190701483
"6217",47.7479,-122.343,414100630
"6218",47.4211,-122.314,7686202275
"6219",47.3889,-122.048,5113260170
"6220",47.2964,-122.116,2421059090
"6221",47.6505,-122.384,2770601734
"6222",47.3493,-122.306,4222310290
"6223",47.622,-122.3,5016001060
"6224",47.6845,-122.375,5445300050
"6225",47.7213,-122.365,7370600020
"6226",47.4762,-122.156,5127000470
"6227",47.3802,-122.207,1330250010
"6228",47.3168,-122.401,1898600050
"6229",47.7586,-122.342,9561100010
"6230",47.6958,-122.343,9524100050
"6231",47.3933,-122.188,2212200500
"6232",47.3596,-122.04,5416500680
"6233",47.7197,-122.328,6412600005
"6234",47.5554,-122.077,2024069008
"6235",47.7391,-122.102,2195700050
"6236",47.611,-121.992,1437580480
"6237",47.4058,-122.177,2796100680
"6238",47.6972,-122.025,7203102140
"6239",47.4726,-122.282,40000235
"6240",47.4229,-122.324,2946000285
"6241",47.6224,-122.326,6848200221
"6242",47.5642,-122.379,952004725
"6243",47.5372,-121.876,7852110050
"6244",47.6223,-122.208,5536100010
"6245",47.4575,-121.748,5703000050
"6246",47.5467,-122.173,6071800480
"6247",47.336,-122.35,1954600050
"6248",47.7273,-122.236,3819800280
"6249",47.3321,-122.172,7300400170
"6250",47.5717,-122.287,9834201100
"6251",47.5892,-122.309,8850000509
"6252",47.3675,-122.042,4123840470
"6253",47.5596,-122.016,1150900080
"6254",47.5882,-122.155,514500235
"6255",47.3904,-122.154,1522059120
"6256",47.5119,-122.386,2895600680
"6257",47.6544,-122.134,8087800480
"6258",47.4234,-122.212,7931000066
"6259",47.5978,-122.038,5406500480
"6260",47.7199,-122.246,2540820010
"6261",47.6929,-122.379,3300700470
"6262",47.664,-122.31,8823902005
"6263",47.6195,-122.313,6003001760
"6264",47.4491,-122.176,1432400095
"6265",47.5233,-122.386,2483700095
"6266",47.6288,-122.031,6600220380
"6267",47.4612,-122.352,3990200020
"6268",47.7362,-121.967,112900020
"6269",47.3603,-122.19,8700110020
"6270",47.6265,-122.323,9831200221
"6271",47.6323,-122.029,8078400010
"6272",47.667,-122.333,9550200225
"6273",47.4187,-122.323,2946001950
"6274",47.5793,-122.002,3905050280
"6275",47.7176,-122.214,3026059341
"6276",47.7719,-122.361,7292700005
"6277",47.3848,-122.033,8856970440
"6278",47.6276,-122.053,7504001440
"6279",47.5075,-122.262,8068000305
"6280",47.6737,-122.304,1681400010
"6281",47.6227,-122.323,6850700670
"6282",47.6362,-122.175,1546600020
"6283",47.519,-122.26,8071000050
"6284",47.6339,-122.096,1036000280
"6285",47.6631,-122.129,5422560380
"6286",47.6477,-122.183,1762600280
"6287",47.3588,-122.038,5416500840
"6288",47.4375,-122.008,3523069008
"6289",47.3424,-122.275,8001210170
"6290",47.363,-122.127,6806300920
"6291",47.6033,-122.303,9826701665
"6292",47.5112,-122.186,2253200010
"6293",47.3683,-122.279,1941400080
"6294",47.2613,-122.302,3317010130
"6295",47.3096,-122.197,1721059230
"6296",47.6413,-122.113,9328500630
"6297",47.7163,-122.229,6301800020
"6298",47.5654,-122.158,7855000460
"6299",47.554,-122.308,9320350020
"6300",47.5223,-121.818,7849201061
"6301",47.6821,-122.196,3885805640
"6302",47.4233,-122.177,8960200630
"6303",47.6024,-122.143,1736800920
"6304",47.7636,-122.294,6152900402
"6305",47.6604,-122.29,9822700255
"6306",47.4733,-121.994,1423069102
"6307",47.5321,-122.029,5279100675
"6308",47.5395,-122.242,2524049056
"6309",47.6238,-122.311,4232400470
"6310",47.5353,-122.066,8562740440
"6311",47.5069,-122.141,8114000020
"6312",47.3279,-122.191,6600780130
"6313",47.6962,-122.314,5100403947
"6314",47.6122,-122.298,1189000825
"6315",47.6293,-122.051,3066400080
"6316",47.3393,-122.259,2214800630
"6317",47.7678,-122.272,4027701253
"6318",47.6816,-122.31,9547205260
"6319",47.4133,-122.209,9320600020
"6320",47.7651,-122.339,2807100095
"6321",47.5108,-122.257,8067000020
"6322",47.3185,-122.377,8731980440
"6323",47.4511,-122.089,5112800233
"6324",47.7162,-122.349,6141600179
"6325",47.5375,-122.374,8122100595
"6326",47.367,-122.152,5467910190
"6327",47.7245,-121.957,808300460
"6328",47.7475,-122.364,7785350010
"6329",47.7317,-121.964,2133020020
"6330",47.4853,-122.318,2588800006
"6331",47.5089,-122.155,5169700022
"6332",47.3597,-122.04,5416500660
"6333",47.4382,-122.348,6117502745
"6334",47.5396,-122.269,2624049169
"6335",47.5684,-122.3,1426300842
"6336",47.5876,-122.204,824059321
"6337",47.7655,-122.244,126049217
"6338",47.5742,-122.139,2201500185
"6339",47.6476,-122.356,1972205790
"6340",47.4646,-122.184,6843000080
"6341",47.3711,-122.06,1442700250
"6342",47.4833,-121.8,2607760680
"6343",47.441,-122.125,3523059056
"6344",47.4899,-122.164,1657530010
"6345",47.763,-122.342,7276100020
"6346",47.6147,-122.3,9828200460
"6347",47.6147,-122.3,9828200460
"6348",47.5535,-122.095,5608000840
"6349",47.6638,-122.128,5422560470
"6350",47.6878,-122.285,446000020
"6351",47.4919,-122.187,9476200545
"6352",47.3627,-122.073,8648100130
"6353",47.5653,-122.369,9358002232
"6354",47.3281,-122.135,2212900920
"6355",47.7289,-122.34,6149700380
"6356",47.622,-122.195,4340000080
"6357",47.2738,-122.271,3751605432
"6358",47.7741,-122.373,6384300020
"6359",47.4996,-122.163,3450300430
"6360",47.6888,-122.201,1245001763
"6361",47.5401,-121.861,7853240660
"6362",47.5514,-122.263,3723800414
"6363",47.7094,-122.213,5104500020
"6364",47.4433,-122.194,5438000080
"6365",47.7044,-122.372,9498200091
"6366",47.586,-122.313,1498301213
"6367",47.6431,-122.359,2652500285
"6368",47.4756,-122.157,5127000430
"6369",47.7765,-122.276,4017110020
"6370",47.5273,-122.265,3336001946
"6371",47.7508,-122.339,5253300387
"6372",47.6736,-122.323,9222400605
"6373",47.6736,-122.323,9222400605
"6374",47.4199,-122.183,2163300130
"6375",47.3849,-122.204,8662500130
"6376",47.7421,-122.089,1770000130
"6377",47.5812,-121.993,1888120080
"6378",47.6255,-122.209,862000020
"6379",47.6916,-122.122,7199100020
"6380",47.525,-122.389,9169600275
"6381",47.6744,-122.383,2767601815
"6382",47.5333,-121.859,7853221330
"6383",47.6415,-122.057,7504010780
"6384",47.6283,-122.301,5015000190
"6385",47.7143,-122.032,8682260470
"6386",47.6395,-122.203,4122700020
"6387",47.5895,-122.311,8850000285
"6388",47.5577,-122.297,4174600185
"6389",47.4786,-122.112,7229800430
"6390",47.4702,-122.275,42000130
"6391",47.5496,-122.12,4139430250
"6392",47.5708,-122.288,9834201470
"6393",47.5095,-122.247,4058801702
"6394",47.6809,-122.351,3363400655
"6395",47.457,-122.27,8700500020
"6396",47.4906,-122.306,8148600020
"6397",47.3704,-122.08,8651430780
"6398",47.4522,-122.178,1432400345
"6399",47.5389,-122.242,2524049148
"6400",47.5655,-121.89,2475900840
"6401",47.5194,-122.375,7452500190
"6402",47.7735,-122.273,3459000050
"6403",47.5379,-122.264,2624049091
"6404",47.7141,-122.213,1138000250
"6405",47.3177,-122.21,4399210130
"6406",47.6488,-122.385,2770601365
"6407",47.3997,-122.313,7272000980
"6408",47.7009,-122.301,1566100010
"6409",47.67,-122.284,6338000592
"6410",47.5506,-122.395,2815600305
"6411",47.2559,-122.007,561500290
"6412",47.5664,-121.999,3905080280
"6413",47.6745,-122.054,925069071
"6414",47.7326,-122.234,2426049174
"6415",47.3897,-122.051,9407600250
"6416",47.7321,-122.198,7955050170
"6417",47.4909,-122.203,7224000950
"6418",47.6948,-122.395,464001025
"6419",47.5755,-122.07,5569700020
"6420",47.361,-122.281,1310910290
"6421",47.3548,-122.002,5104531640
"6422",47.6656,-122.406,1025039145
"6423",47.5989,-122.039,5406500170
"6424",47.7373,-122.35,1826049426
"6425",47.3815,-122.313,2011000010
"6426",47.5055,-122.26,9368700006
"6427",47.3661,-122.173,8016250080
"6428",47.3228,-122.08,4053200285
"6429",47.614,-122.041,5411600020
"6430",47.4837,-122.148,847100078
"6431",47.6332,-122.362,4232903295
"6432",47.7435,-122.296,7979900680
"6433",47.3109,-122.229,492000532
"6434",47.3564,-122.04,2310000430
"6435",47.7597,-122.263,8832900780
"6436",47.7597,-122.263,8832900780
"6437",47.75,-122.024,3249500020
"6438",47.3623,-122.09,8651442810
"6439",47.7231,-122.229,8564500020
"6440",47.6684,-122.368,3019300050
"6441",47.5936,-122.301,2460900020
"6442",47.4339,-122.192,2698200010
"6443",47.3063,-122.359,104560010
"6444",47.5322,-122.049,5710610430
"6445",47.5312,-122.392,34000005
"6446",47.3207,-122.209,7349400420
"6447",47.6214,-122.119,3298300130
"6448",47.5535,-122.377,7312400080
"6449",47.2849,-122.251,3356404198
"6450",47.5836,-122.2,2344300122
"6451",47.5675,-122.019,3904901330
"6452",47.3684,-122.318,7524100280
"6453",47.4564,-122.162,2473390440
"6454",47.6969,-122.046,2215800050
"6455",47.6757,-122.362,2769602475
"6456",47.3782,-122.228,9183700470
"6457",47.6289,-122.309,1337800284
"6458",47.5925,-122.391,3867400130
"6459",47.5643,-122.16,7856410020
"6460",47.5199,-122.184,9477730080
"6461",47.6653,-122.194,3300760020
"6462",47.5754,-122.414,148000440
"6463",47.554,-122.306,1708400595
"6464",47.3118,-122.337,9264901680
"6465",47.6903,-121.929,3226079091
"6466",47.6801,-122.357,2877104175
"6467",47.5378,-122.043,8843900396
"6468",47.6582,-122.122,1425059193
"6469",47.6598,-122.349,5694000768
"6470",47.3107,-122.397,8732190460
"6471",47.4855,-121.698,723099028
"6472",47.5506,-122.101,4139480190
"6473",47.7201,-122.308,1133000050
"6474",47.6513,-122.386,2770601462
"6475",47.5551,-122.001,3630120480
"6476",47.7309,-122.058,624110050
"6477",47.6802,-122.358,2301400655
"6478",47.5489,-122.398,7936500190
"6479",47.7767,-122.365,126039323
"6480",47.6729,-122.148,9512500460
"6481",47.35,-122.322,7203601405
"6482",47.7352,-122.201,6204200170
"6483",47.7397,-122.324,5027800190
"6484",47.5756,-122.158,2206500430
"6485",47.7347,-122.193,9477001410
"6486",47.5481,-121.886,2324079073
"6487",47.3733,-122.422,2817210420
"6488",47.44,-122.145,1402200440
"6489",47.3601,-122.046,1545808370
"6490",47.3057,-122.216,7335400500
"6491",47.3732,-122.129,1843130980
"6492",47.3088,-122.273,9262800255
"6493",47.6724,-121.865,8656800190
"6494",47.5304,-122.353,2113700235
"6495",47.6604,-122.401,4235400255
"6496",47.6002,-121.98,8691360380
"6497",47.5747,-122.145,2205500080
"6498",47.262,-122.22,4137000250
"6499",47.3568,-122.038,2310010050
"6500",47.6413,-122.405,1370802115
"6501",47.4294,-122.343,6117900010
"6502",47.7097,-122.013,2626069030
"6503",47.4434,-121.774,9407102360
"6504",47.3146,-122.351,104510440
"6505",47.6838,-122.362,7519000170
"6506",47.5309,-122.354,2113700500
"6507",47.4012,-122.025,1560930050
"6508",47.6659,-122.327,9550204590
"6509",47.6515,-122.277,4217402115
"6510",47.3942,-122.16,9412710440
"6511",47.5983,-122.202,6043400006
"6512",47.5799,-122.4,1024039049
"6513",47.5886,-122.287,1250204835
"6514",47.5269,-122.171,6388920460
"6515",47.6388,-122.218,1925059049
"6516",47.3725,-122.073,7760400420
"6517",47.7532,-122.318,6163901271
"6518",47.338,-122.333,5437200050
"6519",47.6819,-122.208,3885806565
"6520",47.3643,-122.09,8651443190
"6521",47.3901,-122.071,1722069145
"6522",47.5249,-122.319,7883605985
"6523",47.6164,-122.115,4038700190
"6524",47.2099,-122.001,8661000089
"6525",47.3766,-122.115,2329800430
"6526",47.6914,-122.352,6431500280
"6527",47.7393,-122.2,6204430250
"6528",47.5227,-122.372,4365200630
"6529",47.5539,-122.001,3630120050
"6530",47.4291,-122.292,7844200050
"6531",47.6106,-122.055,1240700006
"6532",47.6228,-122.104,8563000470
"6533",47.2674,-122.072,3221069091
"6534",47.4655,-122.174,8645530010
"6535",47.4655,-122.174,8645530010
"6536",47.559,-122.146,2141300420
"6537",47.4485,-121.776,9407101900
"6538",47.6543,-122.347,1931300425
"6539",47.4335,-122.338,9290800050
"6540",47.7249,-122.298,9421500010
"6541",47.5508,-122.268,3333500151
"6542",47.6988,-122.202,3759500006
"6543",47.5911,-122.018,4221270290
"6544",47.7433,-122.094,1775801405
"6545",47.6188,-122.064,3575302575
"6546",47.5413,-122.216,2581300010
"6547",47.6428,-122.302,8805900080
"6548",47.7251,-122.11,8121200460
"6549",47.5516,-122.382,2461900609
"6550",47.2959,-122.166,3298600440
"6551",47.5683,-122.178,643300010
"6552",47.5898,-122.004,224069102
"6553",47.3862,-122.029,8856960050
"6554",47.7615,-122.309,4024101478
"6555",47.7222,-122.177,1839910470
"6556",47.2757,-122.145,3668000670
"6557",47.3627,-122.108,1274500420
"6558",47.5065,-122.364,8151600470
"6559",47.5773,-122.406,56000095
"6560",47.7435,-122.317,3432500980
"6561",47.7144,-122.204,7940700050
"6562",47.6696,-122.416,1025039292
"6563",47.5385,-122.355,3438503140
"6564",47.6885,-122.113,7558750190
"6565",47.5434,-122.293,3395040440
"6566",47.4798,-122.344,4338800190
"6567",47.7242,-122.032,8682290670
"6568",47.3883,-122.05,5113260430
"6569",47.5011,-122.375,387000190
"6570",47.6944,-122.288,6844703135
"6571",47.456,-122.209,8899000190
"6572",47.6259,-122.111,3275760190
"6573",47.548,-122.356,3438500924
"6574",47.354,-121.999,5104530430
"6575",47.3504,-122.141,5468770250
"6576",47.5388,-122.387,4318200440
"6577",47.5088,-122.338,1721800190
"6578",47.5873,-122.29,1250202285
"6579",47.6726,-122.386,2767602945
"6580",47.3424,-122.289,321049090
"6581",47.6848,-122.389,4443801495
"6582",47.6233,-122.108,3275750290
"6583",47.6872,-122.185,2273600460
"6584",47.5375,-122.07,8562720420
"6585",47.6478,-122.029,1330900250
"6586",47.3036,-122.377,1099600250
"6587",47.7675,-122.315,1445200190
"6588",47.6451,-122.35,1929300052
"6589",47.5449,-122.388,7626200280
"6590",47.5112,-122.359,7211402115
"6591",47.5714,-122.385,324000280
"6592",47.3514,-122.167,8091410080
"6593",47.5542,-122.265,6616000010
"6594",47.6616,-121.999,1125069102
"6595",47.7165,-122.319,6413600151
"6596",47.4865,-121.802,2607720420
"6597",47.6111,-122.009,1854900470
"6598",47.7083,-122.308,8901000911
"6599",47.4324,-122.184,3709600190
"6600",47.3263,-122.305,537000255
"6601",47.6019,-122.13,4036800170
"6602",47.4755,-122.145,5127100190
"6603",47.6495,-122.185,1762600190
"6604",47.6622,-122.171,7796100080
"6605",47.7443,-122.17,9465910190
"6606",47.5512,-122.371,9284801845
"6607",47.3196,-122.399,3210200373
"6608",47.6122,-122.009,1854900430
"6609",47.7193,-122.127,2944000050
"6610",47.6162,-122.174,7971300020
"6611",47.6863,-122.093,1542800010
"6612",47.6191,-122.145,1433500050
"6613",47.6842,-122.341,9482700080
"6614",47.3329,-122.2,3303870050
"6615",47.7446,-122.332,2071700010
"6616",47.4944,-122.165,421000430
"6617",47.4048,-122.178,2787460430
"6618",47.6642,-122.291,2436200185
"6619",47.3659,-122.017,9542830440
"6620",47.6913,-122.115,23500190
"6621",47.5718,-121.996,3905030190
"6622",47.5101,-122.151,8079050010
"6623",47.52,-122.365,3172600095
"6624",47.7662,-122.114,126059242
"6625",47.2956,-122.374,2944510080
"6626",47.7608,-122.361,7019000050
"6627",47.2625,-122.308,7212680460
"6628",47.2669,-122.254,5706600170
"6629",47.354,-122.293,3322049005
"6630",47.3344,-122.216,7338000950
"6631",47.4375,-122.176,3323059027
"6632",47.4375,-122.176,3323059027
"6633",47.3864,-122.223,5502700005
"6634",47.691,-122.129,7205930050
"6635",47.7122,-122.231,1853200190
"6636",47.7616,-122.365,2697400020
"6637",47.7757,-122.391,226039316
"6638",47.6967,-122.342,3126049439
"6639",47.6849,-122.376,3491300052
"6640",47.7698,-122.167,6662410020
"6641",47.7604,-122.329,6139100086
"6642",47.5327,-122.054,5710610670
"6643",47.7379,-122.224,7503000020
"6644",47.7264,-122.104,1795920440
"6645",47.5936,-122.054,3570000130
"6646",47.5163,-121.878,7853340430
"6647",47.4579,-122.164,2473380010
"6648",47.2955,-122.362,3306300630
"6649",47.3497,-122.317,3222049120
"6650",47.6363,-122.117,2425059173
"6651",47.3408,-122.335,1196000007
"6652",47.3627,-122.087,8651402910
"6653",47.3794,-122.022,3558000130
"6654",47.3729,-122.183,3830210020
"6655",47.565,-122.284,7950302210
"6656",47.7649,-122.098,1774200190
"6657",47.725,-122.174,3715500170
"6658",47.6668,-122.285,2436700655
"6659",47.4426,-122.342,5072100095
"6660",47.5868,-122.033,305000170
"6661",47.7166,-122.201,2570300130
"6662",47.488,-121.787,776600130
"6663",47.4559,-122.289,5379802181
"6664",47.4511,-122.121,9558020380
"6665",47.7155,-122.104,3396830020
"6666",47.6853,-122.366,7519001825
"6667",47.5495,-122.377,2324039069
"6668",47.6918,-122.216,1245500950
"6669",47.6962,-122.312,5100404030
"6670",47.5999,-122.176,9542000050
"6671",47.5533,-122.098,5608000630
"6672",47.6655,-122.363,475001235
"6673",47.6249,-122.024,2725069150
"6674",47.2864,-122.357,9202000080
"6675",47.6833,-122.398,225039049
"6676",47.3343,-122.194,2212500430
"6677",47.4496,-122.155,2473100010
"6678",47.7735,-122.371,2795000080
"6679",47.5958,-122.175,9541800010
"6680",47.688,-122.164,2619920010
"6681",47.5937,-122.116,4046400010
"6682",47.497,-122.357,7642200095
"6683",47.4564,-122.211,8899000430
"6684",47.4917,-122.167,8944750480
"6685",47.5334,-121.867,7852020660
"6686",47.5112,-122.167,7789000080
"6687",47.7125,-122.32,6413100122
"6688",47.3875,-122.032,8856960280
"6689",47.6726,-122.298,1868901190
"6690",47.4367,-122.463,3123039136
"6691",47.7648,-122.37,3585300415
"6692",47.5371,-121.756,2624089007
"6693",47.4798,-122.343,4338800170
"6694",47.695,-121.918,4046501300
"6695",47.5503,-122.285,3331001995
"6696",47.7012,-122.187,802000130
"6697",47.4006,-122.322,2011400779
"6698",47.6374,-122.064,8651610660
"6699",47.328,-122.341,1788900380
"6700",47.7313,-122.229,2121000250
"6701",47.773,-122.371,2110900050
"6702",47.3741,-122.15,5469503280
"6703",47.7064,-122.342,6300000364
"6704",47.4823,-122.031,2616800050
"6705",47.4815,-122.331,1446400648
"6706",47.616,-122.115,4038700380
"6707",47.5196,-122.371,9109000050
"6708",47.7439,-122.174,9465910380
"6709",47.5002,-122.151,1137400460
"6710",47.6937,-122.298,2545700020
"6711",47.4734,-122.193,3260570290
"6712",47.6954,-122.292,5652600185
"6713",47.478,-122.278,7347600507
"6714",47.359,-122.05,1545802850
"6715",47.6899,-122.217,3126059027
"6716",47.6554,-122.134,8087800430
"6717",47.6768,-122.31,9547200460
"6718",47.3812,-122.168,3826501060
"6719",47.5975,-122.038,5406500430
"6720",47.526,-121.81,5417600130
"6721",47.526,-121.81,5417600130
"6722",47.6413,-122.354,2138700345
"6723",47.5838,-122.027,5611500170
"6724",47.5755,-122.289,5700002125
"6725",47.7325,-122.343,1473200170
"6726",47.6847,-122.368,2922702965
"6727",47.3336,-122.281,7895500290
"6728",47.4815,-121.714,7338200170
"6729",47.3862,-122.304,6929603769
"6730",47.7185,-122.226,9429000170
"6731",47.534,-122.346,2114700190
"6732",47.5162,-122.274,323049148
"6733",47.615,-122.117,4038700290
"6734",47.5518,-122.37,9284802045
"6735",47.6902,-122.306,3188100007
"6736",47.4444,-122.351,1200019
"6737",47.4782,-122.035,2616800480
"6738",47.357,-122.04,2310000380
"6739",47.7311,-122.036,4054560170
"6740",47.5274,-122.345,7972601900
"6741",47.6259,-122.194,3391500050
"6742",47.6876,-122.395,8132700190
"6743",47.5772,-122.001,3904990430
"6744",47.3926,-122.167,5469700052
"6745",47.5263,-122.286,4006000509
"6746",47.2843,-122.357,9269750460
"6747",47.2737,-122.153,2721059173
"6748",47.3542,-122.098,3981200660
"6749",47.3171,-122.279,4012800050
"6750",47.6244,-122.109,3275750050
"6751",47.4944,-121.789,8572900275
"6752",47.6931,-122.342,993000950
"6753",47.7687,-122.036,426069099
"6754",47.5071,-122.194,3276180020
"6755",47.5807,-122.291,5700001640
"6756",47.3111,-122.35,9264940130
"6757",47.3322,-122.173,7300400670
"6758",47.5517,-122.268,4112100101
"6759",47.7548,-122.316,6163901381
"6760",47.5619,-122.405,7603100020
"6761",47.5257,-122.357,4302200415
"6762",47.3599,-122.188,3876760430
"6763",47.7051,-122.223,3754501235
"6764",47.5932,-121.983,8691330500
"6765",47.3634,-122.086,8651401680
"6766",47.4952,-122.172,8011100050
"6767",47.732,-122.231,3768000280
"6768",47.2938,-122.348,1321710460
"6769",47.317,-122.385,8731981680
"6770",47.3552,-122.026,7714000250
"6771",47.6284,-122.312,1336800010
"6772",47.5919,-122.251,5442300807
"6773",47.7551,-122.353,6190701112
"6774",47.6605,-122.189,2680700280
"6775",47.6715,-122.162,1025059181
"6776",47.6721,-122.323,3856900005
"6777",47.5294,-122.357,4302700425
"6778",47.6998,-122.366,6824100005
"6779",47.5306,-122.227,3625600190
"6780",47.6886,-122.378,7588700177
"6781",47.3842,-122.036,3303950080
"6782",47.4924,-122.312,985000950
"6783",47.4956,-122.174,8011100005
"6784",47.6288,-122.284,5316100980
"6785",47.6465,-122.357,6819100345
"6786",47.5842,-121.992,3276930420
"6787",47.7736,-122.296,6648900005
"6788",47.4868,-122.303,6083000050
"6789",47.492,-122.224,1180008315
"6790",47.6491,-122.061,8651510380
"6791",47.6491,-122.061,8651510380
"6792",47.6042,-122.303,9826701794
"6793",47.632,-122.092,2790400380
"6794",47.5865,-122.056,6979940050
"6795",47.6392,-122.165,1727001300
"6796",47.6297,-122.114,686100380
"6797",47.606,-122.125,4037400280
"6798",47.5977,-121.976,8691400010
"6799",47.286,-122.218,1450300050
"6800",47.7603,-122.307,4024101440
"6801",47.7234,-122.066,624100010
"6802",47.6744,-122.353,9523102580
"6803",47.3999,-122.211,7429000130
"6804",47.305,-122.215,7335400345
"6805",47.5998,-122.016,7215721330
"6806",47.6331,-122.166,3117100130
"6807",47.3423,-122.088,2868900020
"6808",47.4805,-121.762,5703500130
"6809",47.6294,-122.215,3025059136
"6810",47.3834,-122.027,6679000130
"6811",47.3431,-122.304,4222500020
"6812",47.7439,-122.301,3997500130
"6813",47.5699,-122.287,9834201205
"6814",47.4545,-122.187,806000020
"6815",47.7775,-122.337,507100005
"6816",47.6022,-122.021,8635760480
"6817",47.4417,-122.134,1328330190
"6818",47.6886,-122.361,2919702040
"6819",47.5561,-122.377,3095000095
"6820",47.3385,-122.262,304100010
"6821",47.4163,-122.34,617000089
"6822",47.752,-122.253,3582750280
"6823",47.5517,-122.36,3438500430
"6824",47.6203,-122.21,8964800225
"6825",47.3839,-122.321,2013801350
"6826",47.2142,-121.987,1320069163
"6827",47.5549,-122.311,7549800168
"6828",47.6946,-122.328,3226049466
